EE #,FLSA Category,PR Dept,HireDate,Reason,Craft Class Code,Project Code
306312,Non-Exempt,4104,03/20/2023,New hire,18-748-104,55307.0
324856,Non-Exempt,4104,07/30/2024,New hire,18-47-101,55113.0
305724,Non-Exempt,4104,03/09/2023,New hire,18-41-1003,55094.0
320060,Non-Exempt,4104,04/10/2024,New hire,18-708-202,55301.0
322666,Non-Exempt,4104,06/12/2024,New hire,18-296-500,55723.0
299411,Non-Exempt,4104,08/08/2022,New hire,18-2-S271,55143.0
317186,Non-Exempt,4104,01/23/2024,New hire,18-41-1002,55101.0
323324,Exempt,4104,07/08/2024,New hire,18-192-800,55123.0
321880,Non-Exempt,4104,05/28/2024,New hire,18-2-3100,55091.0
276137,Non-Exempt,4104,12/14/2021,New hire,18-8-1006,55076.0
309983,Non-Exempt,4104,06/20/2023,New hire,18-40-1002,55097.0
329285,Non-Exempt,4104,10/28/2024,New hire,18-41-1002,55091.0
320326,Non-Exempt,4104,05/20/2024,New hire,18-6-6520,55101.0
323621,Non-Exempt,4104,06/25/2024,New hire,18-197-400,55105.0
330740,Exempt,4104,01/06/2025,New hire,18-4-S208,
331895,Non-Exempt,4104,02/10/2025,New hire,18-47-500,55113.0
289283,Exempt,4104,08/17/2021,New hire,18-1-S197,
286601,Non-Exempt,4104,03/12/2021,New hire,18-77-401,55109.0
328419,Non-Exempt,4104,10/02/2024,New hire,18-745-500,55117.0
322250,Non-Exempt,4104,06/04/2024,New hire,18-197-400,55105.0
302604,Non-Exempt,4104,11/14/2022,New hire,18-47-400,55113.0
300357,Non-Exempt,4104,09/20/2022,New hire,18-8-1005,55093.0
304234,Non-Exempt,4104,01/12/2023,New hire,18-2-3080,55097.0
328420,Non-Exempt,4104,10/07/2024,New hire,18-41-1002,55094.0
281622,Non-Exempt,4104,01/26/2022,New hire,18-40-1002,55309.0
295331,Non-Exempt,4104,04/26/2022,New hire,18-40-1002,55309.0
317833,Non-Exempt,4104,02/13/2024,New hire,18-40-1001,55103.0
320981,Non-Exempt,4104,05/07/2024,New hire,18-30-1002,55094.0
304046,Non-Exempt,4104,01/09/2023,New hire,18-40-1002,55076.0
317800,Non-Exempt,4104,02/13/2024,New hire,18-40-1001,55103.0
313529,Non-Exempt,4104,09/12/2023,New hire,18-40-1002,55310.0
225248,Non-Exempt,4104,04/16/2024,New hire,18-77-401,55150.0
323482,Non-Exempt,4104,06/24/2024,New hire,18-41-1003,55096.0
314732,Non-Exempt,4104,10/10/2023,New hire,18-41-1002,55081.0
291072,Non-Exempt,4104,10/21/2021,New hire,18-40-1001,55076.0
319625,Non-Exempt,4104,04/02/2024,New hire,18-197-400,55105.0
319469,Non-Exempt,4104,03/27/2024,New hire,18-77-402,55113.0
313298,Non-Exempt,4104,09/06/2023,New hire,18-40-1002,55075.0
313372,Non-Exempt,4104,09/06/2023,New hire,18-40-1002,55075.0
294660,Non-Exempt,4104,04/05/2022,New hire,18-8-1004,55097.0
309852,Non-Exempt,4104,06/15/2023,New hire,18-41-1002,55093.0
315243,Non-Exempt,4104,10/16/2023,New hire,18-765-501,55303.0
306643,Non-Exempt,4104,06/11/2024,New hire,18-197-400,55105.0
300932,Non-Exempt,4104,10/04/2022,New hire,18-8-1005,55105.0
316913,Non-Exempt,4104,01/09/2024,New hire,18-30-1003,55094.0
328972,Non-Exempt,4104,10/23/2024,New hire,18-47-400,55143.0
303328,Non-Exempt,4104,12/08/2022,New hire,18-74-403,55812.0
304662,Non-Exempt,4104,01/26/2023,New hire,18-2-3080,55093.0
239276,Non-Exempt,4104,08/25/2022,New hire,18-41-1003,55086.0
310487,Exempt,4104,07/24/2023,New hire,18-4-S428,55105.0
313131,Non-Exempt,4104,08/29/2023,New hire,18-41-1002,55085.0
322752,Non-Exempt,4104,06/11/2024,New hire,18-73-1002,55094.0
299975,Non-Exempt,4104,08/30/2022,New hire,18-8-1004,55087.0
301481,Non-Exempt,4104,10/18/2022,New hire,18-41-1002,55087.0
311067,Non-Exempt,4104,07/17/2023,New hire,18-40-1002,55076.0
320683,Non-Exempt,4104,04/23/2024,New hire,18-745-100,55117.0
308243,Non-Exempt,4104,05/02/2023,New hire,18-40-1002,55085.0
327769,Non-Exempt,4104,09/17/2024,New hire,18-47-400,55109.0
305607,Non-Exempt,4104,03/01/2023,New hire,18-30-1003,55090.0
307189,Non-Exempt,4104,04/11/2023,New hire,18-2-3110,55087.0
315196,Non-Exempt,4104,10/17/2023,New hire,18-41-1002,55089.0
317598,Non-Exempt,4104,02/07/2024,New hire,18-41-1003,55101.0
304475,Non-Exempt,4104,01/18/2023,New hire,18-41-1002,55302.0
316697,Non-Exempt,4104,01/04/2024,New hire,18-40-1002,55096.0
294387,Non-Exempt,4104,03/29/2022,New hire,18-8-1005,55086.0
313404,Non-Exempt,4104,09/07/2023,New hire,18-41-1001,55086.0
326000,Non-Exempt,4104,09/17/2024,New hire,18-8-1005,55086.0
296446,Non-Exempt,4104,05/31/2022,New hire,18-77-402,55138.0
296443,Non-Exempt,4104,05/31/2022,New hire,18-8-1006,55087.0
315617,Non-Exempt,4104,10/31/2023,New hire,18-708-503,55304.0
328916,Non-Exempt,4104,10/14/2024,New hire,18-745-500,55117.0
318982,Exempt,4104,04/01/2024,New hire,18-4-S442,55100.0
326184,Non-Exempt,4104,09/17/2024,New hire,18-77-402,55137.0
310458,Non-Exempt,4104,07/10/2023,New hire,18-6-6520,55304.0
320049,Non-Exempt,4104,04/10/2024,New hire,18-708-202,55301.0
306596,Non-Exempt,4104,03/27/2023,New hire,18-2-S231,55137.0
313230,Non-Exempt,4104,08/30/2023,New hire,18-708-102,55301.0
303924,Non-Exempt,4104,01/04/2023,New hire,18-40-1001,55087.0
303875,Non-Exempt,4104,01/03/2023,New hire,18-40-1002,55076.0
306114,Non-Exempt,4104,03/16/2023,New hire,18-40-1002,55087.0
318835,Non-Exempt,4104,03/19/2024,New hire,18-41-1001,55091.0
323430,Non-Exempt,4104,06/18/2024,New hire,18-745-102,55117.0
313645,Non-Exempt,4104,09/12/2023,New hire,18-765-501,55303.0
317888,Non-Exempt,4104,02/14/2024,New hire,18-40-1002,55101.0
319088,Non-Exempt,4104,04/02/2024,New hire,18-5-5050,55100.0
306196,Non-Exempt,4104,03/16/2023,New hire,18-40-1002,55085.0
301172,Non-Exempt,4104,10/12/2022,New hire,18-2-3220,55105.0
294303,Non-Exempt,4104,03/30/2022,New hire,18-757-506,55074.0
310878,Non-Exempt,4104,07/20/2023,New hire,18-40-1001,55093.0
310743,Non-Exempt,4104,07/11/2023,New hire,18-74-400,55109.0
300986,Non-Exempt,4104,10/31/2022,New hire,18-8-1004,55306.0
319632,Non-Exempt,4104,04/23/2024,New hire,18-41-1001,55103.0
303059,Non-Exempt,4104,11/29/2022,New hire,18-40-1001,55093.0
311580,Non-Exempt,4104,08/09/2023,New hire,18-5-5160,55117.0
300055,Non-Exempt,4104,09/13/2022,New hire,18-6-A621,55100.0
324742,Non-Exempt,4104,07/30/2024,New hire,18-41-1002,55091.0
312837,Non-Exempt,4104,08/29/2023,New hire,18-40-1002,55303.0
299442,Non-Exempt,4104,08/10/2022,New hire,18-2-S264,55106.0
303790,Non-Exempt,4104,12/27/2022,New hire,18-8-1004,55094.0
310345,Non-Exempt,4104,06/27/2023,New hire,18-47-102,55143.0
291756,Non-Exempt,4104,12/01/2021,New hire,18-40-1002,55076.0
291881,Non-Exempt,4104,12/07/2021,New hire,18-2-3060,55105.0
295317,Non-Exempt,4104,04/26/2022,New hire,18-41-1003,55086.0
323106,Non-Exempt,4104,06/25/2024,New hire,18-197-400,55105.0
323055,Non-Exempt,4104,06/18/2024,New hire,18-8-1005,55123.0
302256,Non-Exempt,4104,11/01/2022,New hire,18-40-1002,55094.0
323941,Non-Exempt,4104,07/16/2024,New hire,18-8-1006,55100.0
319687,Non-Exempt,4104,04/09/2024,New hire,18-196-500,55723.0
322272,Non-Exempt,4104,06/04/2024,New hire,18-197-400,55105.0
303064,Non-Exempt,4104,12/01/2022,New hire,18-30-1003,55093.0
299763,Non-Exempt,4104,08/23/2022,New hire,18-40-1002,55087.0
295770,Non-Exempt,4104,05/10/2022,New hire,18-64-1003,55086.0
320541,Non-Exempt,4104,04/22/2024,New hire,18-708-202,55301.0
319756,Non-Exempt,4104,04/02/2024,New hire,18-708-602,55301.0
309116,Non-Exempt,4104,05/22/2023,New hire,18-41-1003,55085.0
303607,Non-Exempt,4104,12/15/2022,New hire,18-41-1001,55087.0
313304,Non-Exempt,4104,09/06/2023,New hire,18-397-500,55105.0
321588,Non-Exempt,4104,05/21/2024,New hire,18-41-1003,55100.0
307115,Non-Exempt,4104,04/11/2023,New hire,18-40-1003,55085.0
320967,Non-Exempt,4104,05/07/2024,New hire,18-297-402,55105.0
302679,Non-Exempt,4104,11/15/2022,New hire,18-40-1002,55086.0
282886,Non-Exempt,4104,02/08/2022,New hire,18-395-403,55109.0
329741,Non-Exempt,4104,11/18/2024,New hire,18-197-400,55105.0
321584,Non-Exempt,4104,05/29/2024,New hire,18-47-500,55109.0
303575,Non-Exempt,4104,12/13/2022,New hire,18-30-1003,55091.0
331225,Non-Exempt,4104,01/20/2025,New hire,18-41-1002,55091.0
322649,Non-Exempt,4104,06/12/2024,New hire,18-74-400,55109.0
302668,Non-Exempt,4104,11/15/2022,New hire,18-40-1002,55086.0
318624,Non-Exempt,4104,03/05/2024,New hire,18-198-400,55107.0
304214,Non-Exempt,4104,01/11/2023,New hire,18-40-1003,55086.0
303209,Non-Exempt,4104,12/06/2022,New hire,18-40-1002,55306.0
304029,Non-Exempt,4104,01/09/2023,New hire,18-40-1002,55087.0
295328,Exempt,4104,05/23/2022,New hire,18-4-S429,55089.0
328641,Non-Exempt,4104,10/14/2024,New hire,18-745-100,55117.0
323787,Non-Exempt,4104,07/03/2024,New hire,18-745-100,55117.0
329266,Non-Exempt,4104,10/23/2024,New hire,18-745-100,55117.0
323799,Non-Exempt,4104,07/01/2024,New hire,18-745-100,55117.0
293502,Non-Exempt,4104,03/01/2022,New hire,18-2-S268,55123.0
303337,Non-Exempt,4104,12/08/2022,New hire,18-41-1002,55097.0
304481,Non-Exempt,4104,01/18/2023,New hire,18-41-1002,55302.0
323969,Non-Exempt,4104,07/03/2024,New hire,18-41-1003,55100.0
295007,Non-Exempt,4104,04/14/2022,New hire,18-757-522,55074.0
326014,Non-Exempt,4104,09/17/2024,New hire,18-41-1001,55091.0
307735,Non-Exempt,4104,04/25/2023,New hire,18-40-1001,55090.0
318611,Non-Exempt,4104,03/06/2024,New hire,18-197-400,55105.0
327902,Non-Exempt,4104,09/25/2024,New hire,18-40-1002,55087.0
302463,Non-Exempt,4104,11/08/2022,New hire,18-2-3040,55094.0
321464,Non-Exempt,4104,05/21/2024,New hire,18-297-415,55105.0
316911,Non-Exempt,4104,01/09/2024,New hire,18-73-1001,55087.0
291791,Non-Exempt,4104,12/02/2021,New hire,18-40-1003,55089.0
320874,Non-Exempt,4104,05/07/2024,New hire,18-41-1003,55100.0
308822,Non-Exempt,4104,07/20/2023,New hire,18-40-1001,55085.0
306865,Non-Exempt,4104,04/11/2023,New hire,18-41-1002,55089.0
327986,Non-Exempt,4104,10/01/2024,New hire,18-2-3100,55091.0
316123,Exempt,4104,12/04/2023,New hire,18-198-801,55107.0
317651,Non-Exempt,4104,02/08/2024,New hire,18-8-1005,55091.0
307085,Non-Exempt,4104,04/05/2023,New hire,18-T757-500,55074.0
306731,Non-Exempt,4104,03/29/2023,New hire,18-757-522,55074.0
302172,Non-Exempt,4104,10/31/2022,New hire,18-47-401,55126.0
323750,Exempt,4104,07/08/2024,New hire,18-1-S194,55138.0
313127,Non-Exempt,4104,08/28/2023,New hire,18-765-101,55303.0
328993,Non-Exempt,4104,10/21/2024,New hire,18-41-1003,55100.0
310314,Non-Exempt,4104,07/06/2023,New hire,18-41-1001,55085.0
307157,Exempt,4104,04/17/2023,New hire,18-2-S268,55089.0
308552,Non-Exempt,4104,05/08/2023,New hire,18-708-102,55304.0
313608,Non-Exempt,4104,09/11/2023,New hire,18-708-602,55301.0
321800,Non-Exempt,4104,05/28/2024,New hire,18-199-504,55117.0
322536,Non-Exempt,4104,06/06/2024,New hire,18-299-101,55123.0
331229,Non-Exempt,4104,02/10/2025,New hire,18-47-702,55812.0
320800,Non-Exempt,4104,04/30/2024,New hire,18-745-106,55117.0
324954,Non-Exempt,4104,08/06/2024,New hire,18-5-5030,55091.0
317478,Non-Exempt,4104,01/30/2024,New hire,18-752-500,55302.0
276153,Non-Exempt,4104,12/07/2021,New hire,18-8-1006,55076.0
299900,Non-Exempt,4104,08/31/2022,New hire,18-64-1000,55087.0
325732,Non-Exempt,4104,08/27/2024,New hire,18-745-103,55117.0
320600,Non-Exempt,4104,04/30/2024,New hire,18-77-501,55113.0
312514,Non-Exempt,4104,08/15/2023,New hire,18-8-1004,55303.0
298530,Exempt,4104,07/18/2022,New hire,18-2-S270,55076.0
319843,Non-Exempt,4104,04/17/2024,New hire,18-197-400,55105.0
306343,Exempt,4104,04/03/2023,New hire,18-2-S230,55117.0
313326,Non-Exempt,4104,09/06/2023,New hire,18-40-1002,55075.0
320462,Non-Exempt,4104,04/23/2024,New hire,18-295-404,55109.0
302749,Non-Exempt,4104,11/16/2022,New hire,18-8-1004,55090.0
329333,Exempt,4104,11/18/2024,New hire,18-4-S300,
291622,Non-Exempt,4104,11/22/2021,New hire,18-40-1002,55076.0
303296,Non-Exempt,4104,12/08/2022,New hire,18-2-3030,55090.0
323688,Non-Exempt,4104,06/26/2024,New hire,18-41-1002,55096.0
323714,Non-Exempt,4104,06/27/2024,New hire,18-8-1006,55096.0
303292,Non-Exempt,4104,12/08/2022,New hire,18-8-1005,55090.0
321901,Non-Exempt,4104,05/28/2024,New hire,18-40-1002,55103.0
296725,Non-Exempt,4104,06/07/2022,New hire,18-8-1004,55093.0
318024,Non-Exempt,4104,02/21/2024,New hire,18-40-1002,55089.0
306309,Non-Exempt,4104,03/20/2023,New hire,18-8-1004,55307.0
313384,Non-Exempt,4104,09/06/2023,New hire,18-40-1002,55310.0
317883,Non-Exempt,4104,02/15/2024,New hire,18-40-1002,55308.0
321105,Non-Exempt,4104,05/14/2024,New hire,18-77-400,55109.0
307989,Non-Exempt,4104,06/05/2023,New hire,18-6-6520,55100.0
332335,Non-Exempt,4104,02/24/2025,New hire,18-47-102,55138.0
322325,Exempt,4104,06/17/2024,New hire,18-2-S267,55311.0
323184,Non-Exempt,4104,06/19/2024,New hire,18-41-1003,55097.0
330823,Non-Exempt,4104,01/07/2025,New hire,18-41-1001,55091.0
329868,Non-Exempt,4104,11/18/2024,New hire,18-8-1005,55091.0
302608,Non-Exempt,4104,02/03/2025,New hire,18-77-102,55138.0
307280,Non-Exempt,4104,04/11/2023,New hire,18-40-1002,55090.0
318047,Non-Exempt,4104,02/20/2024,New hire,18-41-1002,55096.0
66659,Non-Exempt,4104,02/08/2024,New hire,18-298-506,55107.0
300658,Exempt,4104,10/10/2022,New hire,18-1-S171,
313614,Exempt,4104,09/25/2023,New hire,18-4-S429,55100.0
320628,Non-Exempt,4104,04/23/2024,New hire,18-745-100,55117.0
301171,Non-Exempt,4104,10/21/2022,New hire,18-6-A344,55120.0
317665,Non-Exempt,4104,02/08/2024,New hire,18-40-1002,55096.0
331987,Non-Exempt,4104,02/12/2025,New hire,18-47-403,55126.0
315589,Non-Exempt,4104,11/01/2023,New hire,18-77-601,55113.0
308229,Non-Exempt,4104,05/30/2023,New hire,18-2-3080,55089.0
318634,Non-Exempt,4104,03/05/2024,New hire,18-41-1001,55094.0
310266,Non-Exempt,4104,06/27/2023,New hire,18-8-1004,55310.0
313976,Non-Exempt,4104,09/19/2023,New hire,18-708-104,55304.0
303930,Non-Exempt,4104,02/27/2024,New hire,18-198-400,55107.0
312517,Non-Exempt,4104,08/16/2023,New hire,18-40-1002,55105.0
330347,Non-Exempt,4104,12/09/2024,New hire,18-77-401,55113.0
328301,Non-Exempt,4104,10/07/2024,New hire,18-77-401,55113.0
322203,Non-Exempt,4104,06/04/2024,New hire,18-47-400,55109.0
292342,Non-Exempt,4104,01/12/2022,New hire,18-41-1002,55094.0
319194,Non-Exempt,4104,03/19/2024,New hire,18-41-1003,55094.0
323786,Non-Exempt,4104,07/01/2024,New hire,18-47-101,55138.0
323785,Non-Exempt,4104,07/03/2024,New hire,18-47-102,55138.0
306066,Non-Exempt,4104,03/15/2023,New hire,18-757-502,55074.0
322001,Non-Exempt,4104,05/28/2024,New hire,18-196-500,55723.0
319686,Non-Exempt,4104,04/09/2024,New hire,18-196-500,55723.0
331330,Non-Exempt,4104,01/20/2025,New hire,18-30-1002,55091.0
323810,Non-Exempt,4104,07/16/2024,New hire,18-41-1001,55100.0
319695,Non-Exempt,4104,04/09/2024,New hire,18-196-500,55723.0
292331,Non-Exempt,4104,01/12/2022,New hire,18-41-1003,55093.0
306439,Non-Exempt,4104,03/28/2023,New hire,18-41-1001,55093.0
317720,Non-Exempt,4104,02/13/2024,New hire,18-40-1002,55087.0
317646,Non-Exempt,4104,02/08/2024,New hire,18-40-1002,55103.0
293157,Non-Exempt,4104,02/15/2022,New hire,18-40-1002,55075.0
319206,Non-Exempt,4104,03/19/2024,New hire,18-41-1002,55723.0
306431,Non-Exempt,4104,03/28/2023,New hire,18-41-1001,55093.0
307306,Non-Exempt,4104,04/13/2023,New hire,18-40-1002,55087.0
303634,Non-Exempt,4104,12/15/2022,New hire,18-30-1003,55123.0
328282,Non-Exempt,4104,10/02/2024,New hire,18-199-101,55117.0
319520,Non-Exempt,4104,03/25/2024,New hire,18-708-803,55301.0
317489,Non-Exempt,4104,01/30/2024,New hire,18-708-632,55301.0
320377,Non-Exempt,4104,04/19/2024,New hire,18-708-602,55301.0
328287,Non-Exempt,4104,10/07/2024,New hire,18-41-1002,55105.0
328290,Non-Exempt,4104,10/07/2024,New hire,18-41-1002,55105.0
319108,Non-Exempt,4104,03/19/2024,New hire,18-41-1003,55094.0
307615,Non-Exempt,4104,04/24/2023,New hire,18-41-1001,55085.0
306045,Non-Exempt,4104,03/13/2023,New hire,18-40-1002,55306.0
300796,Non-Exempt,4104,10/04/2022,New hire,18-40-1002,55087.0
304348,Non-Exempt,4104,01/17/2023,New hire,18-5-5020,55103.0
318094,Exempt,4104,04/01/2024,New hire,18-4-S429,55117.0
321875,Exempt,4104,06/03/2024,New hire,18-1-S169,
323059,Non-Exempt,4104,06/18/2024,New hire,18-47-101,55156.0
323044,Non-Exempt,4104,06/18/2024,New hire,18-41-1002,55091.0
329335,Non-Exempt,4104,10/30/2024,New hire,18-74-101,55113.0
303754,Non-Exempt,4104,12/26/2022,New hire,18-30-1001,55086.0
328209,Non-Exempt,4104,10/02/2024,New hire,18-199-501,55117.0
306233,Non-Exempt,4104,03/20/2023,New hire,18-40-1002,55303.0
291397,Non-Exempt,4104,10/28/2021,New hire,18-41-1001,55308.0
310758,Non-Exempt,4104,07/11/2023,New hire,18-40-1002,55105.0
322664,Non-Exempt,4104,06/12/2024,New hire,18-41-1001,55100.0
328086,Non-Exempt,4104,09/26/2024,New hire,18-47-102,55113.0
322698,Non-Exempt,4104,06/12/2024,New hire,18-41-1001,55100.0
271503,Non-Exempt,4104,01/09/2023,New hire,18-40-1002,55087.0
291849,Non-Exempt,4104,12/07/2021,New hire,18-8-1006,55076.0
308506,Non-Exempt,4104,05/17/2023,New hire,18-40-1002,55085.0
305040,Non-Exempt,4104,02/10/2023,New hire,18-8-1006,55085.0
318889,Non-Exempt,4104,03/13/2024,New hire,18-40-1002,55089.0
322251,Non-Exempt,4104,06/05/2024,New hire,18-41-1003,55103.0
317204,Non-Exempt,4104,01/23/2024,New hire,18-41-1002,55091.0
292100,Non-Exempt,4104,01/04/2022,New hire,18-8-1006,55081.0
307889,Non-Exempt,4104,05/03/2023,New hire,18-41-1003,55094.0
323400,Non-Exempt,4104,06/26/2024,New hire,18-40-1001,55100.0
291344,Non-Exempt,4104,11/04/2021,New hire,18-41-1002,55076.0
291854,Non-Exempt,4104,12/07/2021,New hire,18-8-1006,55076.0
318539,Non-Exempt,4104,03/12/2024,New hire,18-77-501,55109.0
321197,Non-Exempt,4104,05/15/2024,New hire,18-41-1003,55100.0
291855,Non-Exempt,4104,12/07/2021,New hire,18-40-1002,55076.0
292332,Non-Exempt,4104,01/12/2022,New hire,18-40-1002,55071.0
300708,Non-Exempt,4104,09/26/2022,New hire,18-40-1001,55094.0
299619,Exempt,4104,08/29/2022,New hire,18-1-S192,55086.0
320046,Non-Exempt,4104,04/09/2024,New hire,18-708-202,55301.0
303217,Exempt,4104,01/16/2023,New hire,18-2-S231,55086.0
328534,Non-Exempt,4104,10/09/2024,New hire,18-77-502,55113.0
307612,Non-Exempt,4104,04/24/2023,New hire,18-41-1001,55094.0
323421,Non-Exempt,4104,06/18/2024,New hire,18-745-500,55117.0
310023,Exempt,4104,06/26/2023,New hire,18-2-S268,55091.0
322390,Non-Exempt,4104,06/06/2024,New hire,18-6-A621,55117.0
325499,Non-Exempt,4104,09/03/2024,New hire,18-299-522,55117.0
314241,Exempt,4104,10/12/2023,New hire,18-2-S228,55150.0
294233,Exempt,4104,05/17/2022,New hire,18-2-S229,55106.0
300552,Non-Exempt,4104,09/21/2022,New hire,18-4-S208,55102.0
301264,Non-Exempt,4104,10/13/2022,New hire,18-297-415,55105.0
273855,Non-Exempt,4104,11/18/2022,New hire,18-40-1002,55093.0
296434,Non-Exempt,4104,06/06/2022,New hire,18-6-6200,55085.0
322508,Non-Exempt,4104,06/04/2024,New hire,18-745-600,55117.0
293498,Non-Exempt,4104,03/01/2022,New hire,18-4-S429,55085.0
303899,Non-Exempt,4104,01/03/2023,New hire,18-40-1002,55311.0
296421,Non-Exempt,4104,05/31/2022,New hire,18-8-1006,55085.0
303876,Non-Exempt,4104,01/03/2023,New hire,18-40-1002,55076.0
317562,Non-Exempt,4104,02/07/2024,New hire,18-40-1002,55089.0
309755,Non-Exempt,4104,06/13/2023,New hire,18-8-1004,55076.0
310158,Non-Exempt,4104,06/22/2023,New hire,18-8-1004,55089.0
325374,Non-Exempt,4104,09/03/2024,New hire,18-41-1002,55091.0
320440,Non-Exempt,4104,04/24/2024,New hire,18-40-1003,55100.0
324139,Non-Exempt,4104,07/10/2024,New hire,18-47-500,55109.0
304485,Non-Exempt,4104,01/18/2023,New hire,18-40-1002,55094.0
329023,Non-Exempt,4104,10/28/2024,New hire,18-41-1003,55123.0
318661,Non-Exempt,4104,03/07/2024,New hire,18-40-1001,55089.0
311608,Non-Exempt,4104,08/02/2023,New hire,18-41-1003,55100.0
323233,Exempt,4104,07/08/2024,New hire,18-1-S195,
319704,Exempt,4104,04/15/2024,New hire,18-4-S429,55122.0
319787,Non-Exempt,4104,04/10/2024,New hire,18-40-1003,55103.0
323031,Non-Exempt,4104,06/18/2024,New hire,18-47-500,55113.0
307356,Non-Exempt,4104,04/11/2023,New hire,18-40-1003,55094.0
319335,Non-Exempt,4104,03/26/2024,New hire,18-8-1004,55089.0
308476,Non-Exempt,4104,05/08/2023,New hire,18-708-602,55304.0
309893,Non-Exempt,4104,08/03/2023,New hire,18-8-1005,55100.0
281863,Exempt,4104,03/30/2021,New hire,18-1-S133,
316887,Non-Exempt,4104,01/09/2024,New hire,18-8-1004,55105.0
315019,Non-Exempt,4104,10/17/2023,New hire,18-798-101,55107.0
314672,Non-Exempt,4104,10/03/2023,New hire,18-2-S268,55138.0
270122,Non-Exempt,4104,03/05/2024,New hire,18-18-1019,55100.0
306062,Non-Exempt,4104,03/16/2023,New hire,18-41-1003,55090.0
313383,Non-Exempt,4104,09/06/2023,New hire,18-40-1002,55075.0
320554,Non-Exempt,4104,04/22/2024,New hire,18-708-103,55301.0
293224,Non-Exempt,4104,02/17/2022,New hire,18-41-1001,55308.0
317634,Non-Exempt,4104,02/05/2024,New hire,18-745-500,55117.0
317105,Non-Exempt,4104,01/16/2024,New hire,18-752-600,55302.0
300393,Non-Exempt,4104,09/20/2022,New hire,18-8-1005,55086.0
310798,Non-Exempt,4104,07/13/2023,New hire,18-8-1004,55107.0
313637,Non-Exempt,4104,09/11/2023,New hire,18-745-500,55117.0
293161,Non-Exempt,4104,02/15/2022,New hire,18-40-1002,55085.0
320828,Non-Exempt,4104,05/02/2024,New hire,18-745-600,55117.0
332199,Non-Exempt,4104,02/19/2025,New hire,18-77-101,55138.0
291830,Non-Exempt,4104,12/13/2021,New hire,18-8-1006,55081.0
319718,Non-Exempt,4104,04/02/2024,New hire,18-708-101,55301.0
325724,Non-Exempt,4104,08/27/2024,New hire,18-745-500,55117.0
307446,Non-Exempt,4104,04/25/2023,New hire,18-77-703,55138.0
320565,Non-Exempt,4104,04/25/2024,New hire,18-5-5050,55117.0
329473,Non-Exempt,4104,11/06/2024,New hire,18-77-401,55114.0
295265,Exempt,4104,05/03/2022,New hire,18-2-S271,55105.0
312747,Non-Exempt,4104,08/31/2023,New hire,18-41-1001,55081.0
320247,Non-Exempt,4104,04/18/2024,New hire,18-2-3220,55091.0
316629,Non-Exempt,4104,01/09/2024,New hire,18-5-5030,5508201.0
322651,Non-Exempt,4104,06/11/2024,New hire,18-41-1003,55109.0
317636,Non-Exempt,4104,02/05/2024,New hire,18-745-105,55117.0
313714,Non-Exempt,4104,09/14/2023,New hire,18-41-1002,55081.0
300096,Non-Exempt,4104,09/08/2022,New hire,18-8-1004,55087.0
207212,Non-Exempt,4104,02/24/2025,New hire,18-77-102,55138.0
307113,Non-Exempt,4104,04/12/2023,New hire,18-5-5030,55306.0
331159,Non-Exempt,4104,01/14/2025,New hire,18-41-1002,55091.0
301202,Non-Exempt,4104,10/11/2022,New hire,18-30-1001,55123.0
323965,Non-Exempt,4104,07/09/2024,New hire,18-77-703,55143.0
312880,Non-Exempt,4104,08/22/2023,New hire,18-752-106,55302.0
319592,Non-Exempt,4104,03/26/2024,New hire,18-745-600,55117.0
295408,Non-Exempt,4104,04/27/2022,New hire,18-2-S231,55138.0
318062,Non-Exempt,4104,02/20/2024,New hire,18-798-601,55107.0
303708,Non-Exempt,4104,12/21/2022,New hire,18-40-1002,55076.0
286783,Exempt,4104,09/23/2024,New hire,18-4-S208,55143.0
329230,Non-Exempt,4104,10/21/2024,New hire,18-745-500,55117.0
315568,Non-Exempt,4104,11/07/2023,New hire,18-5-A522,55308.0
300198,Non-Exempt,4104,09/13/2022,New hire,18-8-1005,55087.0
314542,Non-Exempt,4104,09/27/2023,New hire,18-708-101,55304.0
303196,Non-Exempt,4104,12/06/2022,New hire,18-2-3060,55087.0
325549,Non-Exempt,4104,08/28/2024,New hire,18-8-1006,55123.0
318591,Non-Exempt,4104,03/06/2024,New hire,18-41-1001,55311.0
314458,Non-Exempt,4104,09/26/2023,New hire,18-745-600,55117.0
329743,Non-Exempt,4104,11/13/2024,New hire,18-30-1002,55091.0
276356,Non-Exempt,4104,01/26/2023,New hire,18-41-1003,55094.0
306847,Non-Exempt,4104,04/06/2023,New hire,18-41-1001,55093.0
320274,Non-Exempt,4104,04/17/2024,New hire,18-41-1003,55094.0
328785,Non-Exempt,4104,10/16/2024,New hire,18-41-1002,55094.0
331386,Non-Exempt,4104,01/22/2025,New hire,18-30-1002,55091.0
328637,Non-Exempt,4104,10/14/2024,New hire,18-41-1002,55094.0
318603,Non-Exempt,4104,03/05/2024,New hire,18-40-1001,55094.0
296274,Non-Exempt,4104,05/23/2022,New hire,18-40-1002,55310.0
321243,Non-Exempt,4104,05/16/2024,New hire,18-796-501,55702.0
323240,Non-Exempt,4104,06/20/2024,New hire,18-41-1003,55123.0
309980,Non-Exempt,4104,06/15/2023,New hire,18-41-1003,55305.0
302752,Non-Exempt,4104,11/16/2022,New hire,18-30-1001,55091.0
